"Branch","Category","Brand","Product","IMEI/SRNO","Qty","Sender Branch","Status","Variant id"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy Watch Active 2 LTE Steel - Pink Gold - SM-R825FZDIINU","'355764110255496","1","","In Branch","1680"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy Watch Active 2 LTE Steel - Cloud Silver - SM-R825FZSIINU","'355764110236314","1","","In Branch","1687"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy Watch 3 - Mystic Silver - SM-R850NZSAINS","'RZANA009Z9W","1","","In Branch","1684"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 256GB Graphite

","'355565704978421","1","","In Branch","1344"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Graphite","'350022964496137","1","","In Branch","763"
"SHAHUPURI","Mobiles","TECNO","TECNO SPARK GO 4GB 64GB Aqua Blue","'358743614249400","1","","In Branch","1698"
"SHAHUPURI","Mobiles","TECNO","TECNO POVA 4GB 64GB Magic Blue","'354617784195508","1","","In Branch","1693"
"SHAHUPURI","Mobiles","TECNO","TECNO POVA 4GB 64GB Magic Blue","'354617784184023","1","","In Branch","1693"
"SHAHUPURI","Mobiles","TECNO","TECNO POVA 4GB 64GB Speed Purple","'354617783136529","1","","In Branch","1694"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch Series 6 GPS 44mm Gold Aluminium Case with Pink Sand Sport - M00E3HN/A","'SGY6DX1MLQ1RH","1","","In Branch","1449"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy SM-R190N Bluetooth Ear Buds Pro- SM-R190NZSAINU Phantom Black","'RFAR120VCVP","1","","In Branch","1668"
"SHAHUPURI","Mobiles","NOKIA","NOKIA 105 Dual Sim Black","'350110286398584","1","","In Branch","518"
"SHAHUPURI","Mobiles","TECNO","TECNO POVA 6GB 128GB Magic Blue","'354617783104063","1","","In Branch","1706"
"SHAHUPURI","Mobiles","TECNO","TECNO POVA 6GB 128GB Speed Purple","'354617783670741","1","","In Branch","1705"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch Series 6 GPS 40mm Gold Aluminium Case with Pink Sand Sport Band - MG123HN/A","'SGY6DPDY4Q1RG","1","","In Branch","1472"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Black","'359260572324124","1","","In Branch","1383"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Black","'359260572325907","1","","In Branch","1383"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 128GB White","'350766960048777","1","","In Branch","1716"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Red","'359260572144910","1","","In Branch","1365"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy A71 5G 8GB 128GB Prism Crush Black","'353412114976772","1","","In Branch","292"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy A71 5G 8GB 128GB Prism Crush Black","'353412114863467","1","","In Branch","292"
"SHAHUPURI","Mobiles","TECNO","TECNO SPARK GO 4GB 64GB Mystery White","'358743614946245","1","","In Branch","1695"
"SHAHUPURI","Mobiles","APPLE","APPLE AirPods with Wireless Charging Case (MWP22HN/A) White","'SGWKDGQ4C0C6L","1","","In Branch","1573"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy M01 Core 1GB 16GB Blue","'353853573074379","1","","In Branch","299"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy M01 Core 1GB 16GB Black","'353853571719892","1","","In Branch","1284"
"SHAHUPURI","Mobiles","OPPO","OPPO F17 Pro 8GB 128GB Matte Black","'861020051726970","1","","In Branch","127"
"SHAHUPURI","Mobiles","REALME","REALME 7 8GB 128GB Mist Blue","'861587052491630","1","","In Branch","893"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Dynamic Black","'861591053516718","1","","In Branch","90"
"SHAHUPURI","Mobiles","REALME","REALME 7 Pro 6GB 128GB Mirror Blue","'864273050901154","1","","In Branch","895"
"SHAHUPURI","Mobiles","REALME","REALME 7 Pro 6GB 128GB Mirror Blue","'864273050924156","1","","In Branch","895"
"SHAHUPURI","Mobiles","REALME","REALME 7 Pro 6GB 128GB Mirror Blue","'864273050895992","1","","In Branch","895"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Blue","'359260572449483","1","","In Branch","1364"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Blue","'359260572468756","1","","In Branch","1364"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy SM-R180 Ear Buds Live - SM-R180NZKAINU Mystic Black","'RFAR12VWSWV","1","","In Branch","1732"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Red","'359260572564703","1","","In Branch","1365"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Black","'352221263512721","1","","In Branch","1713"
"SHAHUPURI","Mobiles","RELIANCE JIO","RELIANCE JIO F320B Black","'350938655835376","1","","In Branch","1741"
"SHAHUPURI","Mobiles","RELIANCE JIO","RELIANCE JIO F320B Black","'350938655816293","1","","In Branch","1741"
"SHAHUPURI","Mobiles","RELIANCE JIO","RELIANCE JIO F320B Black","'350938655835244","1","","In Branch","1741"
"SHAHUPURI","Mobiles","VIVO","Vivo Y20 4GB 64GB Purist Blue","'869047051147172","1","","In Branch","59"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru Music 2 SM-B310E Blue","'354668158685442","1","","In Branch","486"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Gold","'358991224329175","1","","In Branch","480"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Gold","'358991224768216","1","","In Branch","480"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Gold","'358991224769347","1","","In Branch","480"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Gold","'358991224769404","1","","In Branch","480"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Gold","'358991224474260","1","","In Branch","480"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Gold","'358991224474096","1","","In Branch","480"
"SHAHUPURI","Mobiles","VIVO","Vivo V20 Pro 8GB 128GB Sunset Melody","'860688054912994","1","","In Branch","45"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy M31 6GB 64GB Ocean Blue (Diwali Edition)","'355604115891095","1","","In Branch","1671"
"SHAHUPURI","Mobiles","REALME","REALME X7 Pro 5G 8GB 128GB Mystic Black","'869829050696576","1","","In Branch","1690"
"SHAHUPURI","Mobiles","NOKIA","NOKIA 150 Dual Sim Black","'356939113559024","1","","In Branch","1735"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch Series?3 GPS 42mm Space Grey Aluminium Case with Black Sport Band - MTF32HN/A ","'SGJ9DHTKAJ5X4","1","","In Branch","1508"
"SHAHUPURI","Mobiles","LAVA","LAVA A5 Diamond Blue","'351403690756979","1","","In Branch","1757"
"SHAHUPURI","Mobiles","LAVA","LAVA A5 Diamond Blue","'351403690756995","1","","In Branch","1757"
"SHAHUPURI","Mobiles","LAVA","LAVA Flip Red","'357551213402994","1","","In Branch","1759"
"SHAHUPURI","Mobiles","LAVA","LAVA A9 Midnight Black","'352187755498135","1","","In Branch","450"
"SHAHUPURI","Mobiles","RELIANCE JIO","RELIANCE JIO F320B Black","'359459702405007","1","","In Branch","1741"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Blue","'359260572885876","1","","In Branch","1364"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Blue","'359260572885827","1","","In Branch","1364"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Blue","'359260572891544","1","","In Branch","1364"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Blue","'359260572886213","1","","In Branch","1364"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG M02s 3GB 32GB Blue","'359260572870589","1","","In Branch","1364"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy Tab S7 Plus LTE WiFi 5G 6GB 128GB Mystic Navy","'359350290981147","1","","In Branch","1738"
"SHAHUPURI","Mobiles","LAVA","LAVA A1 Black","'355688152481290","1","","In Branch","827"
"SHAHUPURI","Mobiles","REALME","REALME 7 Pro 8GB 128GB Mirror Blue","'864273051435053","1","","In Branch","896"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932050951518","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB 128GB Crystal Silver","'863782052806899","1","","In Branch","1767"
"SHAHUPURI","Mobiles","VIVO","Vivo V20 Pro 8GB 128GB Sunset Melody","'860688054572335","1","","In Branch","45"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB (Product) Red","'358981876845891","1","","In Branch","1415"
"SHAHUPURI","Mobiles","REALME","REALME 7 Pro 8GB 128GB Mirror Silver","'864273051603379","1","","In Branch","1320"
"SHAHUPURI","Mobiles","VIVO","Vivo V20 SE 8GB 128GB Gravity Black","'864433051400271","1","","In Branch","46"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch Series 6 GPS 40mm Silver Aluminium Case with White Sport Band - MG283HN/A","'SGY6DQ53YQ1RM","1","","In Branch","1474"
"SHAHUPURI","Mobiles","ITEL","ITEL IT2173 Deep Blue","'357410233135383","1","","In Branch","433"
"SHAHUPURI","Mobiles","ITEL","ITEL IT2173 Deep Blue","'357410233158484","1","","In Branch","433"
"SHAHUPURI","Mobiles","ITEL","ITEL IT2173 Deep Blue","'357410233131069","1","","In Branch","433"
"SHAHUPURI","Mobiles","REALME","REALME X7 Pro 5G 8GB 128GB Fantasy","'869829050887415","1","","In Branch","1691"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Blue","'353089180421279","1","","In Branch","1760"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Blue","'353089180514214","1","","In Branch","1760"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy A71 5G 8GB 128GB Prism Crush Blue","'353412115012866","1","","In Branch","293"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Black","'353089180539401","1","","In Branch","1747"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Dawn White","'862897052966575","1","","In Branch","1272"
"SHAHUPURI","Mobiles","RELIANCE JIO","RELIANCE JIO F320B Black","'354446262200857","1","","In Branch","1741"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 128GB Black","'350766961745470","1","","In Branch","1717"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB 128GB Fluid Black","'863782051455318","1","","In Branch","1779"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB 128GB Fluid Black","'863782051165230","1","","In Branch","1779"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy A51 5G 8GB 128GB Prism Crush Blue","'356057112199054","1","","In Branch","585"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy A51 5G 8GB 128GB Prism Crush Blue","'356057112197991","1","","In Branch","585"
"SHAHUPURI","Mobiles","ONE PLUS","ONE PLUS Nord 12GB 256GB Gray Onyx","'862202052619771","1","","In Branch","853"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Silver","'351406667886380","1","","In Branch","1345"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Dynamic Black","'861591059623377","1","","In Branch","90"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB 128GB Fluid Black","'863782054671176","1","","In Branch","1779"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'350742135227133","1","","In Branch","1293"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A52 6GB  128GB  Awesome Blue","'350281374557108","1","","In Branch","1803"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A72 8GB 128GB Awesome Blue","'359021827674469","1","","In Branch","1802"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 8GB  128GB  Shimmer Blue","'861914059681379","1","","In Branch","1809"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 Pro 12GB  256GB  Shimmer Blue","'864407059852816","1","","In Branch","1813"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 6GB  128GB  Infinite Blue","'862448052489315","1","","In Branch","1823"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 6GB  128GB  Infinite Blue","'862448052488317","1","","In Branch","1823"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 6GB  128GB  Infinite Blue","'862448052491311","1","","In Branch","1823"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 6GB  128GB  Infinite Black","'862448052865498","1","","In Branch","1824"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 6GB  128GB  Infinite Black","'862448052865274","1","","In Branch","1824"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 6GB  128GB  Infinite Black","'862448052865316","1","","In Branch","1824"
"SHAHUPURI","Mobiles","LAVA","LAVA A1 Glossy Black","'355688155012431","1","","In Branch","442"
"SHAHUPURI","Mobiles","LAVA","LAVA A1 Glossy Black","'355688155003893","1","","In Branch","442"
"SHAHUPURI","Mobiles","LAVA","LAVA Flip Blue","'357551212493978","1","","In Branch","829"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB  256GB  Fluid Black","'863782057081092","1","","In Branch","1811"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB  256GB  Crystal Silver","'863782057043258","1","","In Branch","1810"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB  256GB  Crystal Silver","'863782057042698","1","","In Branch","1810"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066258131784","1","","In Branch","754"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Dynamic Black","'866195052463917","1","","In Branch","90"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Dynamic Black","'866195052463370","1","","In Branch","90"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Dynamic Black","'866195052470953","1","","In Branch","90"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Rainbow Silver","'866195053303252","1","","In Branch","1254"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Rainbow Silver","'866195053303096","1","","In Branch","1254"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Rainbow Silver","'866195053302494","1","","In Branch","1254"
"SHAHUPURI","Mobiles","OPPO","OPPO A15 3GB 32GB Rainbow Silver","'866195053303278","1","","In Branch","1254"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Graphite","'351880153887849","1","","In Branch","1294"
"SHAHUPURI","Mobiles","VIVO","VIVO (Refurbished) V17 8GB 128GB Glacier Ice White","'865796049406876","1","","In Branch","711"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 8GB  128GB  Midnight Black","'861914059356170","1","","In Branch","1815"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 8GB  128GB  Midnight Black","'861914059356279","1","","In Branch","1815"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 8GB  128GB  Midnight Black","'861914059351478","1","","In Branch","1815"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'351672923419304","1","","In Branch","766"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 12GB  256GB  Midnight Black","'861914059195594","1","","In Branch","1834"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 12GB  256GB  Midnight Black","'861914059197418","1","","In Branch","1834"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352681237769782","1","","In Branch","9"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 64GB Black","'355608707334448","1","","In Branch","665"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 Pro 12GB  256GB  Shimmer Blue","'864407059807570","1","","In Branch","1813"
"SHAHUPURI","Mobiles","LAVA","LAVA A5 Gold","'351403696067926","1","","In Branch","446"
"SHAHUPURI","Mobiles","LAVA","LAVA A9 Midnight Black","'352187755825113","1","","In Branch","450"
"SHAHUPURI","Mobiles","LAVA","LAVA A9 Midnight Black","'352187755822433","1","","In Branch","450"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932055452033","1","","In Branch","1766"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG F02s 3GB  32GB  Diamond White","'350931190646366","1","","In Branch","1842"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG F02s 4GB  64GB  Diamond White","'356636190145939","1","","In Branch","1841"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG F02s 4GB  64GB  Diamond Blue","'356636190746710","1","","In Branch","1846"
"SHAHUPURI","Mobiles","REDMI","REDMI 9A 2GB 32GB Midnight Black","'862873056059840","1","","In Branch","1025"
"SHAHUPURI","Mobiles","REDMI","REDMI 9A 2GB 32GB Midnight Black","'862873056016188","1","","In Branch","1025"
"SHAHUPURI","Mobiles","APPLE","APPLE AirPods with Charging Case (MV7N2HN/A) White ","'SGRMDN1PQLX2Y","1","","In Branch","1570"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Black","'353089181227170","1","","In Branch","1747"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 6GB  128GB  Infinite Black","'862448052966254","1","","In Branch","1824"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 12GB  256GB  Shimmer Blue","'861914058893173","1","","In Branch","1848"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 12GB  256GB  Shimmer Blue","'861914058893355","1","","In Branch","1848"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 Pro 12GB  256GB  Shimmer Blue","'864407059624918","1","","In Branch","1813"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 Pro 12GB  256GB  Midnight Black","'864407059424715","1","","In Branch","1812"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 Pro 12GB  256GB  Midnight Black","'864407059427239","1","","In Branch","1812"
"SHAHUPURI","Mobiles","REALME","REALME 8 Pro 8GB  128GB  Infinite Blue","'862448053494413","1","","In Branch","1840"
"SHAHUPURI","Mobiles","ITEL","ITEL IT2163 Deep Blue","'359934360680240","1","","In Branch","1855"
"SHAHUPURI","Mobiles","ITEL","ITEL IT2163 Deep Blue","'351186410574125","1","","In Branch","1855"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'352681239257778","1","","In Branch","747"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 Pro 12GB  256GB  Midnight Black","'864407059447039","1","","In Branch","1812"
"SHAHUPURI","Mobiles","VIVO","VIVO X60 Pro 12GB  256GB  Midnight Black","'864407059446395","1","","In Branch","1812"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352681238082664","1","","In Branch","9"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'357095189076606","1","","In Branch","1286"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Guru Music 2 SM-B310E Black","'358755453333624","1","","In Branch","485"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 6GB  128GB  Midnight Blue","'860427052439696","1","","In Branch","1858"
"SHAHUPURI","Mobiles","TECNO","TECNO POVA 4GB 64GB Speed Purple","'354617784789342","1","","In Branch","1694"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867053397231","1","","In Branch","1673"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932053965473","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932053948735","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932053949774","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056307335","1","","In Branch","1780"
"SHAHUPURI","Mobiles","MI","MI 10i 5G 8GB 128GB Atlantic Blue","'862384056870798","1","","In Branch","1300"
"SHAHUPURI","Mobiles","MI","MI 10i 5G 8GB 128GB Atlantic Blue","'862384056879534","1","","In Branch","1300"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch Series 6 GPS 40mm Space Gray Aluminium Case with Black Sport Band - MG133HN/A","'SGY6DWBRQQ1RQ","1","","In Branch","1473"
"SHAHUPURI","Mobiles","REALME","REALME C21 4GB  64GB  Cross Blue","'863541052424073","1","","In Branch","1863"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867053327998","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050089518","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050089955","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","Vivo V20 8GB 128GB Sunset Melody","'866812059791658","1","","In Branch","44"
"SHAHUPURI","Mobiles","VIVO","VIVO Y12s 3GB 32GB Phantom Black","'869711054719598","1","","In Branch","1322"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","'SG99F90BZQ12G","1","","In Branch","1765"
"SHAHUPURI","Mobiles","OPPO","OPPO A15s 4GB 64GB Dynamic Black","'868330050187253","1","","In Branch","856"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932055098596","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056313093","1","","In Branch","1780"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056313374","1","","In Branch","1780"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB 128GB Fluid Black","'863782057140591","1","","In Branch","1779"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB 128GB Fluid Black","'863782057131335","1","","In Branch","1779"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro 8GB 128GB Fluid Black","'863782057133513","1","","In Branch","1779"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Black","'352221267765531","1","","In Branch","1713"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Black","'352221267768592","1","","In Branch","1713"
"SHAHUPURI","Mobiles","REALME","REALME X7 5G 6GB 128GB Space Silver","'862044053993056","1","","In Branch","1702"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351696724311147","1","","In Branch","1246"
"SHAHUPURI","Mobiles","OPPO","OPPO A15s 4GB 64GB Rainbow Silver","'863692053701694","1","","In Branch","1319"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056311691","1","","In Branch","1780"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056309653","1","","In Branch","1780"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056310339","1","","In Branch","1780"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056309810","1","","In Branch","1780"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Fluid Black","'861932056314570","1","","In Branch","1780"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932055698072","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932055700779","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 Pro+ 8GB 128GB Space Silver","'861932055699278","1","","In Branch","1766"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 6GB  128GB  Midnight Blue","'860427055974830","1","","In Branch","1858"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 6GB  128GB  Prism Black","'860427055499697","1","","In Branch","1859"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 6GB  128GB  Prism Black","'860427055504173","1","","In Branch","1859"
"SHAHUPURI","Mobiles","OPPO","OPPO F19 6GB  128GB  Prism Black","'860427055500197","1","","In Branch","1859"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG Galaxy M01 Core 1GB 16GB Black","'353853571977284","1","","In Branch","1284"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A52 8GB  128GB  Awesome Blue","'352938776954534","1","","In Branch","1805"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Black","'353089181212065","1","","In Branch","1747"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A32 6GB 128GB Awesome Blue","'353089183147095","1","","In Branch","1760"
"SHAHUPURI","Mobiles","SAMSUNG","SAMSUNG A12 4GB 64GB Black","'352221267770705","1","","In Branch","1713"
"SHAHUPURI","Mobiles","VIVO","VIVO V20 8GB 128GB Midnight Jazz","'866812058991317","1","","In Branch","566"
"SHAHUPURI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165052316793","1","","In Branch","1339"
"SHAHUPURI","Mobiles","VIVO","VIVO Y31 6GB 128GB Racing Black","'868165052318773","1","","In Branch","1339"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050002370","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050001653","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'866588059994753","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050001752","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050002792","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050002974","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050005076","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050001695","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050004095","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20G 4GB 64GB Purist Blue","'868867050002255","1","","In Branch","1673"
"SHAHUPURI","Mobiles","VIVO","VIVO Y20 A 3GB 64GB Nebula Blue","'864419054733651","1","","In Branch","1273"
